User_ID,Tweet_ID,Tweet,Label
Shivam,1126,@pierobonadona @bmwmotorsport @bmwi @fiaformulae they need to strike a balance between overall technology development and on track action. big manufacturers are only interested in the sport for developing their road powertrains. once that goal is met they'll all slowly leave the sport. fe needs to play around to stay rele,Hateful
Shivam,95,bjp going to get huge growth in their number of vote share than previous elections. i can't predict the number game winner   but bjp could perform more than expected,Non-Hateful
shiv6891,419,don't delete this tweet. mark my words come general elections bjps mps tally too will diminish. ts state has bright future with leaders like ktr and harish rao. trs will triumph ghmc 2020 polls @ktrtrs @trsharish,Non-Hateful
shiv6891,476,which is why strike on the box matches were also called safety matches.,Non-Hateful
shiv6891,1825,help me immediately,Non-Hateful
Shivam,424,a pm who works tirelessly for the benefits of farmers  cannot be let down by false propaganda by a corrupt party like congressmyself  my family  my friends  my farmer borthers and entire nation is with pm modi  i will not support bharat bandh#kisanstandswithmodi https://t.co/ljdzdmd8ew,Hateful
shiv6891,1212,get 3bhk value gated community flat of rs1.30 cr at just rs80 lacs only. premium lifestyle apartments-suchitra x roads  hyderabad. highlights - grand lobby|festival plaza and more. "possession 2.5 yrs plus ghmc permission" contact-9885852333  9642589655.💻https://t.co/flue83gjvx https://t.co/7fsiyhiqb5,Non-Hateful
shiv6891,1402,chief @badruddinajmal sb will address 4 rallies today in support of aiudf-congress alliance candidates in btc elections.mudaibariparbatjhoranonwi serfangpasnwi serfangtwo of these constituencies has aiudf candidates and other two congress candidates.#btcelection,Non-Hateful
shiv6891,776,#aimimpresident #vote #ghmcelections #india #dy365owaisi casts his vote for ghmc elections https://t.co/dml2qvisa2,Non-Hateful
Shivam,1498,&amp; indrani mukherjea alleged that @kartipc and @pchidambaram_in took bribes from inx media. peter and indrani mukherjea allege inx media is owned by mukesh ambani and associates which means an ambani firm is at the heart of a massive bribery scam. is ed behind a cover up?,Non-Hateful
shiv6891,1718,@mellanie_29 cute ❤️💕,Non-Hateful
shiv6891,1397,shocking win in hyderabad! ghmc 2020 results explained!watch the video here : https://t.co/qrdkh8hho2 https://t.co/b9rfs2hnyi,Non-Hateful
shiv6891,669,ghmc election this man comes with fake id  he can't tell his age nor his name. my doubt is that  he is a rohingya muslim. now my question to the authorities and police present there  why didn't they arrest him for forgery???? @hmoindia @amitshah @pmoindia https://t.co/vqorunp8wn,Non-Hateful
Shivam,337,modi ji’s view on aadhar before? sushma ji and jaitely did oppose these farm bills on parliament before . what’s that modi ji’s achievement ? if you look into his speeches before 2014 elections?,Hateful
shiv6891,512,capital is under siege by country's food provider's!!#kisanvirodhinarendramodi,Non-Hateful
Shivam,448,@narayanrao12 stop embarrassing yourself  it’s enough for the day.,Non-Hateful
Shivam,862,wb strike  protest everything is valid but in up you can't even think to support farmers protest  144 applied in advance.,Hateful
shiv6891,722,hatred will always be met with hatred. if u long for it  your wish be fulfilled in future too. if u don't believe in judiciary and constitution then stop fighting elections too. our generations will remember that babur and aurangjeb had forcefully converted their fellow brothers.,Hateful
Shivam,707,this is clear exploitation of loopholes in law  which all indians are famous for. absolutely shameful. even if he had concussion  this isn’t a like for like change. this is a mediocre allrounder who is 5th bowler  getting replaced by the strike spinner who is best in india atm.,Hateful
shiv6891,1025,days to ntc employees' strikethe hinduthe ongoing indefinite strike of the employees of the national textile corporation (ntc)'s vijayamohini mills in thiruvananthapuram completed 100 ...,Non-Hateful
Shivam,1374,bandh on dec 8: know who all have extended support to shutdown call by farmer unions https://t.co/kobmqmth4q,Non-Hateful
shiv6891,1955,in malad west  the usual traffic is missing.very few vehicles means  people are playing safe in the opposition ruled state...,Non-Hateful
shiv6891,1254,tomorrow: nobody should be forced to observe 'shut down'  emergency services allowed  say #farmer leaders#farmerprotests #bharatbandhon8december2020 https://t.co/izm8lxmmbx,Non-Hateful
shiv6891,1843,breaking: tejashwi yadav threatens to return his 9th class maths book if govt doesn't take back the farm laws.,Non-Hateful
shiv6891,1812,government,Non-Hateful
shiv6891,1307,to hear about the lutera &amp; bank fraudulent &amp; thugs ambani  adani  nirav modi &amp; lalit modi now can open their own bank.,Hateful
Shivam,738,so tell him to be fit for international circuit  and choose country over ambani.,Non-Hateful
shiv6891,1432,media in new delhi on the politically motivated call given for bharat bandh by kisan cell of congress party &amp; @trspartyonline supporting the bandh.it clearly exposes the nexus between congress &amp; trs. #nobharatbandh https://t.co/ovwfyg2nhq,Hateful
Shivam,513,shivam dube had been dropped from the top team his record seems good in that format strike rate of 136 12 match 105 run 9 inning 3 not out inning very unfair with him#ausvind,Non-Hateful
Shivam,565,election results 2020 live updates: trs races ahead of bjp  aimim leads in 34 wards ghmc election results live: trs races ahead of bjp  aimim leads in 34 wards https://t.co/bqcylmxncs,Non-Hateful
Shivam,394,kuda online lo conduct cheyali anukuta.why can't we go with pre election in india also#ghmcelections2020,Skip
shiv6891,81,punjab elections are near. and bill has cut the pockets of sponsors.,Non-Hateful
shiv6891,84,what an idiot...he'll regret this for rest of his life!!😜😜,Non-Hateful
shiv6891,385,post (hyderabad ghmc poll results 2020) has been published on mere sarkar - https://t.co/himjok6zkw https://t.co/t5r4qo7gg1,Non-Hateful
Shivam,1343,idiot. he is a kid. i don't give a fuck what you go through  being a classic church incel. go back to applying for that australian visa  yaar. you seem obsessed with my timeline because i've been trying to get you to unfollow and you still keep coming back. simp. https://t.co/d2onlva73b,Hateful
shiv6891,482,@gabbbarsingh that leader was talking about his movie 'punjab 1984' which got the national award. that was just a idiot congress leader thats why no action was taken,Hateful
Shivam,1371,bharat will remain open. and believe us  we will not use kids and elders to show this.#bharatbandhnhihoga #isupportfarmerbill,Non-Hateful
shiv6891,895,well bjp made you put up status for municipal corporation elections 😎 good governance is expected as now we have an opponent!,Non-Hateful
Shivam,772,@metadoors next elections will settle it old man,Non-Hateful
Shivam,247,37 retweets. enough for a bharat bandh,Non-Hateful
shiv6891,147,in odis this year - 3 each on either side of the ipl - batted at 7 four timesthree fifties  1 century and a 45 (strike rate almost 150)defining odis and t20s under the white ball cricket umbrella is clearly not working. #ausvsind,Non-Hateful
shiv6891,526,btw in case you didn’t know  ballot papers were used during these elections.,Non-Hateful
Shivam,1129,@telanganadgp @telanganacops @cphydcity @cpkarimnagar @arvindharmapuri @bandisanjay_bjp @kishanreddybjp @telanganamaata @raghunandanraom @bjpachary @raomlc do u think police will take action against ruling party supporters ?,Non-Hateful
Shivam,579,ambani and adani's business enterprises were born during #congress regime. they flourished during #khangress regime and they were milked by the #antoniomaino regime.and you have the cheek to insinuate something else!how many lies in a day is your quota?,Hateful
shiv6891,679,@chitraaum @journoashutosh #ghmcelections2020 #bjp is doing wonderful but @aajtak is hell bent on making #owaisi as hero if tomorrow he becomes #jinnah #credit should go to @chitraaum @anjanaomkashyap etcsome strike rate "curry" is being served.if he had balls he could have fought 150 seats,Hateful
shiv6891,1015,@exsecular all are not real farmers... why puncture shop workers in farmers strike...,Non-Hateful
Shivam,1242,will work..india will strive..india will progress..no bharat bandh tomorrow or ever..you choke delhi for 13 daysnow wanna choke nation?remember those subsidy  free electricity  msp  etc is all funded by us : the tax payers!stop tormenting them! https://t.co/hiz2q6zyrq,Hateful
Shivam,1296,dedicate our performance in ghmc elections to @telanganadgp and the state election commissioner " says @bjp4telangana chief @bandisanjay_bjp.#hyderabad #ghmcresults #telangana,Non-Hateful
shiv6891,867,these so called farmers are holding @incindia flags.reality behind protest.#bharatbandhnhihoga#farmersprotesthijacked#farmactsgamechanger https://t.co/8hsyfrxzqe,Hateful
Shivam,1217,congress supporterstomorrow is the big day! turn up with your family  friends for the ghmc elections.vote congress✋keep the bjp venom out of hyderabad &amp; save your city.voter slips can be download online https://t.co/jthbyjbvd4#congressforbetterhyderabad ✋🇮🇳,Hateful
Shivam,534,polls: mim functionaries immersed in celebrations https://t.co/27ahioeszv https://t.co/b3azqnqjsl,Non-Hateful
shiv6891,1017,@stylistanu @shashitharoor but anil ambani was choice of indian govt. not hal?,Hateful
shiv6891,1034,some key events coming up https://t.co/rnycixcivj #bollywoodkiaisitaisi#petrolprice#bharatbandh#பந்த்_வேண்டாம்_போடா#आज_भारत_बंद_है#tuesdaythoughts #tuesdaymorning #tuesdaymotivation #tuesdayvibes #tuesdaywisdom,Non-Hateful
Shivam,1349,u guys are leechers in the guise of economist. any basic knowledge of economics will say that what u guys pick and show as data is farce. any other view is termed as sanghi  bhakt etc . u r an ass licker https://t.co/afpktfpx2f,Hateful
shiv6891,194,@captjasdeep he couldn’t collect 50/ for elections,Non-Hateful
Shivam,300,@ramnikmann good paaji.. yogendra yadav mama lagda was epic.. that idiot comes out whenever there is some drama,Hateful
shiv6891,939,@madhudaithota @pbellavi prabhas is not doing kannada film   it is telugu film only idiot thats y we dont like this.,Non-Hateful
shiv6891,1182,farmers. maharashtra is with youhttps://t.co/ro8uv4egrk shared by indian express android app. click here to download https://t.co/ligndffyzr,Non-Hateful
Shivam,1083,@_yogendrayadav @_pallavighosh we are not in love with rahul gandhi like you! we wont listen to any propoganda from them! bharat bandh nai hoga!,Hateful
shiv6891,1596,@criccrazyjohns @espncricinfo same here😅,Non-Hateful
Shivam,1175,to tracks rokne kisne bola ? govt isn't gonna risk damage to property or lives by protestors. selective bandh hota hai kya aise..😆😆,Skip
shiv6891,989,wait for punjab elections 2022. https://t.co/tujtx1kecf,Non-Hateful
shiv6891,1352,@murtazasolangi 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Shivam,1874,of congress  cpim  bharatiya kisan union and even justin trudeau over the farm bills 2020 exposed.#दोगली_कांग्रेस https://t.co/1fafghgv4s,Non-Hateful
shiv6891,239,@gursewakpannu12 @vaunsag when you spoke about adani  ambani understood it is you who read whatsapp forwards....the same parties that suggested these laws are opposing now ....i dont see farmers from my region and south india are not protesting at all nor from the other states you mentioned..why sikh flag,Hateful
Shivam,413,@abe_jaa_naaa @amrindersingh99 @irupnd @ani first of all we also don't want khalistan. secondly we are one who suffer most during partition 1947. thirdly i am surprised how bhakt people are trying to divert thos farmer protest into these issues.,Hateful
shiv6891,1526,add lic,Non-Hateful
Shivam,1571,counter ticket cancelled online but no refund at counter. how do you expect people to travel from one place to another? pls help @gmwrly @drmbct @westernrly,Non-Hateful
Shivam,1953,@beingsalmankhan not watching #bb14 because of #rahulvaidyawe love rahul vaidya,Non-Hateful
Shivam,286,what is this idiot doing,Non-Hateful
shiv6891,1450,@_yogendrayadav modi will get more seats in next elections,Non-Hateful
Shivam,1527,2018 the farmers from punjab were demanding new law's  what has changed in these 18 month's that they are against it now#farmactsgamechanger https://t.co/savcivs4ti,Non-Hateful
shiv6891,489,what's the sense of bandh  causing discomfort to people !!!!,Non-Hateful
Shivam,1389,modiji will never take any decision that will be a loss for farmers he is a true patriot i stand by modiji ...a strong no to tomorrow's bandh,Non-Hateful
shiv6891,242,questions farmer suicide rates as protesting farmers call for #bharatbandh on 8 december https://t.co/f3yeor0ylo,Non-Hateful
Shivam,162,i'm soo happy to see @trspartyonline #voteforcar #wetrusttrs in ghmc election https://t.co/vv3dvqguap,Non-Hateful
shiv6891,303,@simsandhu3 you must be living under a rock or an andh bhakt which makes the conversation useless #farmersprotestdelhi2020,Hateful
Shivam,1020,support of bharath bandh says telangana cm kcr  thanking you sir 🙏 🙏#telangana@trspartyonline #formerprotest #supportformers @cpimspeak @telanganasfi https://t.co/ywymfg4bpr,Non-Hateful
shiv6891,7,he has the nerve to say what is wrong? &amp; what laws is he protesting about...? if he had the actual interest of farmers at heart  he would not sit in like an anarchist... never in india  bandh or otherwise has milk supplies been stopped...,Hateful
Shivam,852,same ambani to whom modiji gave 35-50k crores just like that from raffaele as per shri @rahulgandhi ji.,Hateful
shiv6891,1257,leads as of now: #ghmcelectionresults #ghmcresultsbjp - 76trs - 31mim - 16this is a big surgical strike on trs and aimim,Non-Hateful
shiv6891,781,right? 😆😆😆😆,Non-Hateful
Shivam,1222,the assassination of #iranian nuclear physicist mohsen fahridzadeh on november 27  an aircraft carrier strike group of the us navy  led by the nuclear aircraft carrier uss nimitz  will be urgently relocated to the persian gulf region.,Non-Hateful
Shivam,928,@yogananda_india @vermasomy @revanthpspk @bandisanjay_bjp @janasenaparty @pawankalyan yes they can openly give statements against paying electricity bills and water bills and they will open talk hatred against hindu community still people would believe mim is common party  such a joke then why don't mim contested in entire gh,Hateful
Shivam,1176,bharat bandh on 8th december on the call of protesting farmers. reject pro-corporate farm bills! rise against anti-people  neoliberal  fascist regime! ✊🏽 https://t.co/gaiv4pugvb,Hateful
Shivam,349,support the bharat bandh!! do you?!! https://t.co/lfnjaof4xs,Non-Hateful
Shivam,351,🙏🏻🙏🏻🙏🏻 virgos! we think alike we talk alike 😍😍,Non-Hateful
shiv6891,1223,| the #telangana state election commission decided to opt for ballot papers after speaking to the health department over safety of voters and poll officials. | follow live updates here: https://t.co/efqcmxj8cg https://t.co/darxloewvj,Non-Hateful
shiv6891,1022,your kind attention dear media...ghmc hederabad election finishednow you can focus on farmers issues  still they are on road#isupportfarmers #godimedia,Hateful
shiv6891,992,and also not consulting with @phogat_vinesh idiot grl,Hateful
shiv6891,730,will not support bharat bandh.#modiwithfarmers https://t.co/6lmuctdhzg,Non-Hateful
Shivam,510,(ml) red star webinar*calling all out effort to make december 8 bharat bandh a grand success!date:6th dec 2020time: 6-8 pm*speakers: @knramachandran1  gs @cpimlredstar*moderator: com. tuhin deb *pb membercpi (ml) red starlive stream on: https://t.co/pqbaz93anp https://t.co/cakm68huij,Non-Hateful
shiv6891,186,bhakt has gone through this phase and has realized how naive he was then! https://t.co/tsdnlocqc0,Hateful
Shivam,1,consious humanity cannot tolerate idiot politicians misguiding them ! #farmerprotest #publicsabjantihai,Hateful
shiv6891,215,@aajtak bandh call will only harm the people  who are organising and also supporting it!!these political parties trying to find lost ground!!economic loss to the nation will be recovered from the incomes of the people ultimately!!,Hateful
Shivam,1408,@priyashmita right wing in india has gradually shifted the overton window. bigotry was private prior to 2014  in 2019 it was fashionable. it is now a badge of owner and a requirement to win elections.,Hateful
shiv6891,597,did not mention anything about what the centre has done for the development of #hyderabad. the #trs will form the government in the greater hyderabad municipal corporation (#ghmc) elections this time by 100%: telangana minister talasani srinivas yadav #ghmcresults,Non-Hateful
shiv6891,254,it cell dihadi majdoors and some bhakts making this hashtag #bharatbandhnhihoga at top trend on twitter.#8दिसंबर_भारत_बंद #farmersprotest meanwhile farmers: 🙌 https://t.co/yv5shjjfq0,Hateful
shiv6891,1433,2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
shiv6891,407,@reallyswara @diljitdosanjh @kanganateam that's a good one bro.....,Non-Hateful
Shivam,1090,absymal analysis is such a giveaway.if bjp can't even win a municipal elections after putting crores of rupees union ministers and th massive paraphernalia it's their loss.but godi medias spin is at work. https://t.co/totgtieleo,Hateful
shiv6891,1647,@narendramodi @prahladspatel @drjitendrasingh @tourismgoi @meghtourism @mdoner_india hope the abode of clouds is once again free to visit... a much required for everyone in meghalayaappreciate the visionary cm of meghalaya...,Non-Hateful
shiv6891,1140,before decision you were like we will respect court decision after court decision you said something else  this clearly shows there is no value of your own words. so people will ignore you. you are just born to create hate in society and win elections.,Hateful
shiv6891,230,@xadeejournalist 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
shiv6891,1049,agree with you sir  congress should also promise that it will nationalize the assets of ambani and adani,Non-Hateful
shiv6891,747,this idiot should know  the sports stars returning their awards have won them in international events not by "goli maro" chants. they have done india proud on world stage.,Hateful
shiv6891,1410,bandh today: ludhiana to witness a complete shutdown todayhttps://t.co/hgfs53zmbi,Non-Hateful
shiv6891,798,@rekhamakhi yes i support #bharatbandhnhihoga mass report so this trend will be struck down,Non-Hateful
shiv6891,1530,full image  if possible please.bottom line is not visible,Non-Hateful
shiv6891,304,idiot and his family made people in the country dependant on freebies while they ate up everything.. he now wants free vaccine for the entire country ahead! pathetic..https://t.co/jmrsbfyvjp,Hateful
shiv6891,305,bandh would also be successful. https://t.co/1citrjlgko,Non-Hateful
shiv6891,497,me know if you are with farmers. i will follow back you.#5दिसंबर_भारत_बंद#farmersissue #farmlaws2020 #diljitvskangana #dillichalo #kisanandolan #kisanvirodhinarendramodi #किसान_आंदोलन,Non-Hateful
Shivam,524,#pfahyderabad and @ghmconline. at the inauguration  mr arvind kumar  principal secretary  ma&amp;ud said he was confident that handing over ghmc shelters to animal welfare groups will ensure that the facilities are well maintained for this important work https://t.co/nzedsnvzwf,Non-Hateful
shiv6891,1285,rahul ji hope all is well.please have some close focus on mpcc  have some upcoming elections within next 2 yrs like panchayat  zp  corporations including pune &amp; mumbai considering this no planing is happening in mpcc.,Non-Hateful
Shivam,1931,this is an fully khalistani movement,Hateful
shiv6891,1542,🙏 see gujarat model of india in bhuj kutch the overbearing men snatched away at gunpoint who destroyed our business  shop and house in bhuj kutch  then complained to bhuj police but did not register an fir. @spwestkutchplease help us get justice🙏https://t.co/taumjaxj2z,Non-Hateful
Shivam,364,you really care about the economy where were you when the unplanned lockdown was imposed? do you know how demonetization destroyed the economy? what about the bandh that lasted for more than a year in kashmir? #bharathbandh #bharatbandhon8december2020 #bharatbandhnhihoga,Hateful
shiv6891,1709,koi panchr ki dukan nhi jo kch khalistani jaisi soch rkne walon ki wjh se bnd ho jyga whole nation'll knw th poltcs wich @incindia @aamaadmiparty @samajwadiparty@bhimarmychief r doing by makng frmrs fool fr ther politicl agenda#bharatbandhnhihoga-✈️#कल_भारत_बंद_रहेगा-👎 https://t.co/akr63hxeub,Skip
Shivam,1634,during the current farmer’s bill. we want our local farmers to be happy as they grow the food we all need.#shoplocal#farmersprotest #farmerswithmodi #farmerprotesthijacked https://t.co/nalbsdkwyo,Non-Hateful
shiv6891,199,madam.. this government does not communicate. all they do is appear on tv and forget. see the ecosystem of congress .. even after losing elections they were and they are in shaheen bagh   in farmers protest. look at the level of communists. bjp has largest members. https://t.co/nezenit3wc,Hateful
shiv6891,1911,@icicilombard jalebi won't pacify me now...,Non-Hateful
shiv6891,1548,@biggboss @colorstv @rahulvaidya23 salman khan said..tum kisi deserving ki jagah le rahe ho..that sentence affect rahul more.. otherwise he was active in task..this was all planned..,Skip
shiv6891,1821,really nice. she rocked our hearts with her bold views and opinions on everything under the sun. welcome her on reality tv @arshikofficial_ arshi is back,Non-Hateful
Shivam,539,the center leadership first @rahulgandhi @soniagandhi_fc express: ghmc polls: after poor show  telangana congress grapples with state leadership issue.https://t.co/7zf1aflehevia @googlenews,Non-Hateful
shiv6891,50,support the bharat bandh!! do you?!!#supportfarmers#कल_भारत_बंद_रहेगाfriends  i was busy today  but i fully support #bharatbandh tomorrow   and hope you all will give your support. thank you !!,Non-Hateful
Shivam,1007,#rubinadilaik fans please vote as soon as possible  voting line kabhibhi bandh ho sakhi hai so please vote as soon as possible. how to vote from my jio aap. https://t.co/bwfhqows3l,Non-Hateful
shiv6891,1439,be a bhakt and your vocal cords should be strong enough to shout to prove a lie to be truth,Hateful
shiv6891,753,@narendramodi you've been giving this churan for the last 6 years  nothing visible on the ground. the only things growing are your beard and adani ambani's treasury.,Hateful
Shivam,1278,khan can name her next baby ravan or shurpnakha  it's her wish like she did in case of "taimur" but she &amp; her husband are not allowed to comment on sanatan dharm. #boycottbollywood #boycottbiggboss14 #boycottkapilsharmashow #boycottipl #adipurush https://t.co/by5x8otxen,Hateful
shiv6891,1859,recently liked a tweet from @rahulgandhi so  it means i'm a congressi😂 sudhar jaao beta andhbhakt 😂,Non-Hateful
shiv6891,61,bandh: ksrtc bus services to ply normal at anand rao circle &amp; satellite bus stationvideo link ►https://t.co/bo6rtka3kq#karnatakabandh #satellitebusstation #anandraocircle #kannadanews #tv9kannada https://t.co/w0f6qo9jmu,Non-Hateful
shiv6891,457,a pvt producer  asking for guranteed profit margin frm govt. irrespective of supply demand/efficiency/environment impacthttps://t.co/s14sdx0waz's not #adani or #ambani i dare'nt speak against this.becoz d pain is genuine but d solution &amp; method  cud b better?,Non-Hateful
shiv6891,173,low strike curling into the bottom corner. chhetri's goal has experience written all over it. #isl #wearebfc #cfcbfc,Non-Hateful
shiv6891,1864,surat..,Non-Hateful
shiv6891,87,is @matthewwade13 what r his credentials to be drafted in a team to play against a quality #teamindiaa player with 113.5 strike rate in a t20 wud be a good 12th man n cant stand against d mighty #bumrah #chahar n #natarajanu reap what u sow #wadehttps://t.co/zmolskdyrb,Hateful
shiv6891,974,will not trust akalis#farmersprotestdelhi2020 #kisanvirodhinarendramodi #tracktor2twitter https://t.co/idyhunhccw,Hateful
shiv6891,1452,lady  you have no clue what you are talking about!better to be silent and be thought an idiot than come on twitter and remove all doubt.,Hateful
shiv6891,529,bandh or any such protest is a waste of time and loses to the economy. they want to create unrest to prove modiji’s governance. they will fail. they do not want solution  so they can disrupt the country.#bharatbandhnahihoga,Hateful
shiv6891,222,this nation has to suffer so much because of the inefficiency of one dynastic idiot called rahul gandhi.doesn't have the ability or capability to take modi head on  so all these back-door politics 🤦‍♂️,Hateful
shiv6891,1314,thanks for sharing this. the 30 move is derived by? a % of premium collected or strike price or underlying price?,Non-Hateful
shiv6891,1011,- counting on the way...trs-leading-29  bjp - leading -85  inc-leading -02  aimim - 17@news18mp @news18cg @iqbalbroadcast @news18urdu @news18telugu #ghmc - 10.36am https://t.co/k3se8x8xrd,Non-Hateful
shiv6891,627,am with pm @narendramodi ji  and i will not support bharat bandh!#bharatbandh https://t.co/ohjr9mnbdc,Non-Hateful
shiv6891,280,dear sir please my channel unsuspended please sir solve account please alllyricsmusic06@gmail.complease sir srroy please srroy no copyright strike please 2 month please please please please please please please please please please please please please please please,Non-Hateful
Shivam,920,@brinderdhillon @diljitdosanjh @kanganateam rhetoric creation &amp; propaganda run on social media have been the symbols of kangana since pandemic set in.dont know why she's flattering like an idiot to the regime. lost all the respect which i &amp; many had for her earlier!,Hateful
Shivam,543,@rocky58364290 @actorvijay if they don't release #kgfchapter2teaseronjan08 we will do karnataka bandh😅. it was supposed to release last year jan 8th for yash birthday  but postponed this time they release for sure #kgfchapter2,Non-Hateful
Shivam,471,traveler "c" will strike the gold faster#goldengiveaway #goldutsav #delhiairportjoin@chilled_sup@akhila_akki06@srichaitraa@sengodan4@pareek197@dj_bhayani@true_exists@deeptij25092577,Non-Hateful
Shivam,818,official data has not come in  preliminary analysis of victories suggest about 80 women won in #ghmcelections2020 this is 1 more than 2016 and crosses the 50% reservation mark in 150 seats of the council. #ghmcelectionresults https://t.co/zz1zfbp5eg,Non-Hateful
shiv6891,1860,for the mention tatianadesigns. #bhivechat https://t.co/mua2rf0omx,Non-Hateful
Shivam,142,advance congratulations for ghmc election results  we want to see metro train soon in old city,Non-Hateful
shiv6891,1312,u people under provocation of cm - punjab have maligned name of india all over the world. a law is made in parliament. yes any provisions if required can b amended. but calling for bharat bandh. why not call it india bandh. in time covid it is absolutely avoidable action.,Hateful
shiv6891,138,@anj_oh well better be aligned with adani and ambani rather than some deadbeat leftists and freeloaders,Hateful
Shivam,287,was never about the karnataka bandh. it was all about showing how rss / bjp are inherently anti kannada and creating an alternative political space for non bjp non congress voters. bjp with its arrogance is walking straight into the trap.,Hateful
shiv6891,65,@delhipolice suna hai u being funded to create disruptions during bharat bandh!! is this yr job?,Hateful
shiv6891,648,am with pm @narendramodi. i will not support bharat bandh. bharat mata ki jai.vande mataram. https://t.co/ylitm3xxrt,Non-Hateful
shiv6891,545,wijnaldum loves to score against nelson semedo i guess 😂 brilliant strike👌😍🔥,Non-Hateful
Shivam,1234,@rssurjewala congratulations bjp win in ghmc disgrace yet another 0 added to congress  inc wiped out in hyderabad municipal  when will aicc sack this disloyal non-performing italian gandhi the only work gandhi doing is to destroy congress vote base.,Hateful
shiv6891,114,we are with modi  we don't want bharath bandh,Non-Hateful
Shivam,1590,include ozil on team sheet,Non-Hateful
shiv6891,1839,no-one like these must be allowed. if country is taking a new shape  everybody should support. we know that whatever changes are being made  these are important for our country. we should respect this.,Non-Hateful
shiv6891,477,leaders supporting farm bills for benefit of farmers in past!!! in 2020  they are opposing it &amp; creating riots in the country!! #bharatbandhnhihoga #bharatbandh #भारत_बंद_नही_होगा #भारत_बंद,Hateful
shiv6891,1779,@patelanandk opp. hv no agendas hv nothing to objectthere is nothing wrong with bill it's 100% pro farmersthey r trying yo d rail progress of our nation .ask all 24 party hv any one read farmers bill even once.forget understand,Hateful
Shivam,1511,and economic growth predominant over environmental considerations: ag defends expansion of national highways in supreme court https://t.co/x5x2wdfgsp,Non-Hateful
Shivam,1827,in any form or shape is harmful and detrimental to well being of society. period,Non-Hateful
Shivam,1451,poll results - son enters fray  dents mom’s chances.,Non-Hateful
Shivam,1504,@lfc yes shitchester united and ur country porkistan... 💩💩💩,Hateful
Shivam,297,miss u #bollywoodkiaisitaisi https://t.co/w6pyrcf40z,Non-Hateful
Shivam,1573,please contact the bank where debit account is maintained.,Non-Hateful
Shivam,101,@asadowaisi 2 mein agar ek jeeta to highest strike rate bolte hai kya? 🤦‍♂️bloody nonsense politician. u r threat to democratic politics.,Hateful
Shivam,1934,you mean prayaygraj?,Non-Hateful
shiv6891,1841,#bharatbandhnhihoga read it first ! @reallyswara @mssirsa https://t.co/hg6h0kon85,Non-Hateful
shiv6891,1766,me a girl that uses eternal damnation in her daily vocab,Non-Hateful
shiv6891,1691,best smart phone .its design is hands down the best-designed smartphone of the year in india easily! congrats @lgindia 👍 lgvelvet dualscreen,Non-Hateful
shiv6891,1592,@shail_bhatnagar @hemant_ghai great,Non-Hateful
shiv6891,1813,algorithms. better results.learn more - https://t.co/u3t4l4tvayvideo - https://t.co/r7kbkl2igx___________________________#supplychain #planning #logistics #demand #distribution #networkdesign #inventory #auto #cpg #manufacturing #sales #algorhythm #ai #cloud https://t.co/bpgpibckaa,Non-Hateful
shiv6891,980,@amitshah only elections.... no other work! hm/cm/pm for civic polls???? #achedin,Hateful
shiv6891,31,arre bhai bolke ye sab! you are welcome and welcome to the network bhai 🫂,Non-Hateful
shiv6891,1706,year was all about doing mistakes and blaming each other 🤷🤦#mondaythoughts #mondaymotivation #2020year,Non-Hateful
shiv6891,268,please listen #कल_भारत_बंद_नहीं_होगाthis bandh is called by anti nationals for their vested interest  please make them fail and let's all come out,Hateful
shiv6891,1000,i am sure the north korean "scientists" may have given him the shot of viagra on the name of the vaccine. innovative solution if you ask me  it will keep him busy and not kill them for not finding the vaccine first!,Non-Hateful
shiv6891,922,camping at singhu border protesting the centre's new agri laws seek maximum participation from all quarters in 'bharat bandh' called on december 8  saying over 250 farmers from gujarat will be coming to delhi to join the stir,Non-Hateful
shiv6891,422,@kanganateam seriously r you mukesh ambani sir 🤔,Non-Hateful
shiv6891,472,well you asked a qn but then answered it much better than i could. they just need power for power sake. pple here commenting they have no chance in hyderabad but don’t realize they are patient and for long haul. all these rallies are to solidify their base for elections to come,Non-Hateful
shiv6891,1939,whats your last reference point?,Non-Hateful
shiv6891,1653,is the one we all have been waiting for! and now she has decided to come on india's most popular reality show. @arshikofficial_ arshi is back,Non-Hateful
shiv6891,749,the toughest opponent one can have is a shameless idiot! diljit would have realised. #diljitdosanjh,Hateful
shiv6891,425,no farmer no food#8decemberbhartband #भारतबंद #bharatbandh #bharatbandhon8december2020 https://t.co/uoumjffits,Non-Hateful
shiv6891,1948,in the trade recommended by me just 1 day before ! 💥🤞 https://t.co/qvofklmese,Non-Hateful
shiv6891,188,also stamd with farmers but this is not the way  threatning the government to take the bill away if you have problems with the bill  the govt. is ready to listen to you.then what is the need for a bandh#bharatbandhnahihoga #bharatbandh #farmersbill_2020 @republic @aajtak https://t.co/v26mwqr7iy,Non-Hateful
